Date,Close,High,Low,Open,Volume,Media_Movel_7d,Volatilidade_7d
2025-04-28,27.980934143066406,28.33069680736414,27.842870672663523,28.128202078905787,27362000,27.540700912475586,12.63170051860018
2025-04-28,49.61082458496094,49.73934947474965,49.23442876399087,49.48229969517222,12001900,30.173044204711914,15.180405069281239
2025-04-28,31.399797439575195,31.4715864501241,30.93315124109313,31.05878553553655,15664343,27.59638704572405,12.692663201615721
2025-04-29,28.128202438354492,28.358308810490577,27.7508281284971,27.88889160066429,33041100,27.601646423339844,12.692910121602928
2025-04-29,49.427215576171875,49.8862350360167,49.427215576171875,49.76688899588569,11816200,30.224426542009628,15.181395067749506
2025-04-29,12.638391494750977,12.769456616848199,12.479241308207241,12.48860329395878,29771000,30.240475518362864,15.15961072097991
2025-04-29,31.651060104370117,31.785667999937747,31.27415376560214,31.408765187151946,25215842,32.976632254464285,12.997883828871139
2025-04-30,27.603561401367188,28.14661260387037,27.57594800349381,27.990140193732632,52798300,32.92272186279297,13.022816199737324
2025-04-30,31.92925262451172,32.018992395699215,31.435685645971553,31.45363289501263,32424606,30.396783011300222,10.765640480437934
2025-04-30,48.52754211425781,48.88557676403406,47.93081536327016,48.28885001304641,18774400,32.84360367911203,12.788041013432549
2025-04-30,12.853710174560547,12.872434143681007,12.479239720231202,12.544771826536842,55291100,30.66153335571289,14.861778577700335
2025-05-02,31.84634780883789,32.03489457065967,31.199904792077483,31.801453874829544,39184393,28.149980817522323,12.45212470477762
2025-05-02,12.582220077514648,12.872435377032385,12.563496999408255,12.79754127899066,27262900,28.141956329345703,12.463799436587918
2025-05-02,48.47245788574219,49.17016947804933,48.24294813864868,48.89475497990446,17135800,30.545013155255997,14.678047598618184
2025-05-02,28.358308792114258,28.358308792114258,27.585151241792246,27.79685043825521,33146600,30.65283421107701,14.655594197749116
2025-05-05,12.468758583068848,12.73125850966085,12.412508151763996,12.609383320225566,32690500,27.872763633728027,16.143360158840643
2025-05-05,31.28070640563965,31.77451849568655,31.199903677231845,31.64882183487457,28440154,25.40892996106829,13.5778577630359
2025-05-05,27.299821853637695,28.183431300396457,27.299821853637695,28.137408969247733,59011700,27.472660200936453,12.398107243585276
2025-05-05,48.61934280395508,48.729510001355926,48.408194261997885,48.564262707295384,12201600,29.868802343096053,14.776901688129787
2025-05-06,12.412507057189941,12.459382263465335,12.300007098571113,12.421882277259058,26635800,29.84455762590681,14.81009309583485
2025-05-06,27.75082778930664,27.971729693188585,27.5759464570605,27.714011683112457,52751300,26.884324754987443,12.329350692768084
2025-05-06,48.656063079833984,49.188527337913534,48.58261828477173,48.646884231471496,12065000,29.784003938947404,14.860777885574143
2025-05-06,31.119094848632812,31.3166196683232,30.903613868558374,31.262747659438144,17773062,32.44833769117083,12.762773613040967
2025-05-07,12.22500991821289,12.525009876379706,12.140634706460874,12.459385109048315,45197400,29.726095335824148,14.905679796033265
2025-05-07,27.879688262939453,27.888890972714066,27.52072113670056,27.888890972714066,35050400,29.808933394295828,14.891553098721008
2025-05-07,48.56426239013672,49.16098561297766,48.34393149881467,49.16098561297766,11240100,29.80106476375035,14.879967250904652
2025-05-07,31.46027183532715,31.55005616314297,31.181940771871382,31.352531347494725,13799837,32.52217401776995,12.76088118896824
2025-05-08,28.266265869140625,28.560803499724344,28.026956787373063,28.155815793797487,44665000,32.595808029174805,12.730210707067592
2025-05-08,48.41737747192383,48.93147706075376,48.35311152127929,48.56426356902392,15414600,32.56171008518764,12.680245242955984
2025-05-08,31.711666107177734,32.322193137282106,31.550053624566335,31.963059382648208,34181683,32.64636312212263,12.67098384509678
2025-05-08,14.1375093460083,14.334384512917142,13.59375905532108,13.59375905532108,218670200,32.9195773260934,12.167898127410288
2025-05-09,33.42653274536133,33.444488902348915,32.133647109468555,32.681327536251004,59744738,33.7119836807251,11.963887580593038
2025-05-09,28.45035171508789,28.698867018372642,28.20183641180314,28.625233049500007,25075600,30.838567870003835,10.06732830643317
2025-05-09,14.175009727478027,14.381260120916163,13.90313457461106,14.081260198875452,58078200,28.369244711739675,11.851240100416534
2025-05-09,48.610164642333984,48.72951069018492,48.206225250235676,48.65606589087949,15558800,31.275515965053014,14.102427086121168
2025-05-12,13.968759536743164,14.250009914772754,13.86563478556278,14.212509923973496,28273600,26.354284831455775,13.098482668947332
2025-05-12,29.131467819213867,29.61008776297477,29.131467819213867,29.36157420286575,53493600,25.985685076032365,12.958148273888204
2025-05-12,32.7531623840332,33.61508631740266,32.54665948101903,33.61508631740266,27701747,28.645064081464493,11.995798182776843
2025-05-12,49.831153869628906,50.675751537983,49.831153869628906,50.08820716106227,26482400,30.98858138493129,14.439174080248218
2025-05-13,29.573272705078125,29.68372278347753,28.855340173192626,29.241918958735226,56165300,31.14899866921561,14.412487881376729
2025-05-13,50.64820861816406,50.88690071303496,49.69345074480279,50.023945336445095,21187200,36.35945565359933,13.83461658137017
2025-05-13,33.15718078613281,33.31879325925623,32.78906897382419,32.93272176169765,25374256,34.15188653128488,12.743893042765654
2025-05-13,14.268759727478027,14.296884495818652,13.968758920253725,13.968758920253725,41967000,34.19474370138986,12.664965576818355
2025-05-14,33.381649017333984,33.525301829646295,33.04944946354539,33.16616803499907,18405585,34.801912443978445,12.4823335258566
2025-05-14,50.40033721923828,51.125585291686654,50.34525362427592,50.95115916069992,16297800,37.32293742043631,13.720279465340015
2025-05-14,14.25001049041748,14.428136124462265,14.203135276507256,14.259385712013593,44162100,32.239916937691824,14.857776916620251
2025-05-14,29.370779037475586,29.564067559494138,29.17749051545703,29.453617477075653,28060100,32.21098927089146,14.864029918913316
2025-05-15,14.39063549041748,14.568760222448697,14.296885066777703,14.315635509133779,37314300,27.031335966927664,13.634934333902933
2025-05-15,33.83056640625,33.91137265480007,33.4175606111417,33.543257260145786,27141221,27.12753391265869,13.687630591424233
2025-05-15,29.333959579467773,29.536452544497973,29.076239823961167,29.177487184262368,32468300,29.2797053200858,12.45796087884378
2025-05-15,50.9052619934082,51.08887048928255,50.345257656909816,50.492143753201134,13955400,31.783078602382115,14.934163018366604
2025-05-16,14.437511444091797,14.475011438982799,14.240636247396436,14.29688668676814,35982000,26.645532063075475,13.587255308351496
2025-05-16,50.94198226928711,51.10722605644037,50.31771551056367,50.67575013647022,18163800,31.887242317199707,15.011222988891284
2025-05-16,34.02809143066406,34.11787575985098,33.55223554429326,33.830566611999416,30524874,32.55257265908377,14.984285601783563
2025-05-16,29.472023010253906,29.600882010071313,29.140669290069493,29.306346150161698,48111800,34.70705659048898,12.873189887776132
2025-05-19,29.43520736694336,29.545657444942105,29.177489347898067,29.306348357420713,30200500,34.07914815630232,13.02931555826528
2025-05-19,14.568760871887207,14.681260848827725,14.371885688723717,14.400010459441262,34562300,31.969834055219376,14.975381681391166
2025-05-19,34.4321174621582,34.64759843056256,33.85749919459146,33.956261599087846,25052690,29.616527693612234,12.611624211897773
2025-05-19,50.80427551269531,50.923621556483894,50.37279608656473,50.49214213035332,14475200,34.81177970341274,12.805610819723109
2025-05-20,34.38722229003906,34.45904691771478,33.99217272689379,34.45904691771478,18517546,32.446813992091585,10.6829099130987
2025-05-20,14.709385871887207,14.728136315400798,14.493761135903059,14.578136343573501,27806300,29.686998912266322,12.540250185742956
2025-05-20,50.813453674316406,50.97870096285407,50.57476509200679,50.79509597740388,10499200,32.73577472141811,14.859132360041393
2025-05-20,29.55486297607422,29.830989920194952,29.407595038466855,29.499636182792234,33485800,32.752868379865376,14.85477081769526
2025-05-21,50.16164779663086,50.76755336510692,49.9780393057507,50.629849623477305,14486300,37.83756651197161,13.63457642377692
2025-05-21,33.695892333984375,34.29744487819119,33.41756126254549,34.288463270192466,20822892,37.73239149366106,13.668022258842447
2025-05-21,29.223508834838867,29.812580577128085,29.16828379789232,29.646903710716174,28724100,34.649424825395855,12.621959322019952
2025-05-21,14.446884155273438,14.681259306122314,14.315634643003026,14.625009770597922,25605500,31.80080509185791,14.760050820907589
2025-05-22,49.785255432128906,50.16165128871836,49.546566828796465,50.14329008814803,18476000,36.81164360046387,13.920721524572874
2025-05-22,33.46245574951172,33.88443963997204,33.34573364864429,33.79465530808408,23576494,34.332929611206055,12.482502014294315
2025-05-22,28.836929321289062,29.131465184836824,28.72647749467254,29.122260719654427,42207300,34.23036766052246,12.5311585322486
2025-05-22,14.48438549041748,14.709385441576236,14.325010301495778,14.381260736320632,46122600,29.13361590249198,12.223199122080084
2025-05-23,14.66250991821289,14.709384233635546,14.062509203658182,14.40938432339332,35866200,26.41456127166748,13.123041544303836
2025-05-23,33.86647415161133,33.86647415161133,32.64540969088139,32.86089414470337,20729677,27.077842031206405,13.403025441027305
2025-05-23,49.86787796020508,49.978041659104264,49.19770991367036,49.57410576178002,14747300,32.1379840033395,14.482494773411839
2025-05-23,28.90135955810547,28.90135955810547,28.413535180019284,28.61602815247277,25732400,29.15457030705043,12.214746395969442
2025-05-26,14.737512588500977,14.859387797822567,14.53126216548979,14.62501260160499,16875000,26.47957842690604,13.130148402752592
2025-05-26,33.93830871582031,34.342336452513386,33.70487156547014,33.77669621004986,6695412,27.208346911839076,13.421143842341555
2025-05-26,28.809316635131836,29.02101582839529,28.66204869973168,28.956584570531987,21277100,29.25476564679827,12.193657603787763
2025-05-26,49.583282470703125,49.656727268159756,49.39049513044051,49.51902002394892,7194500,34.24344744001116,12.370783869830017
2025-05-27,15.037511825561523,15.225010889425938,14.812510981969513,14.850010973556461,51944300,31.553595679146902,14.354421489692795
2025-05-27,34.20765686035156,34.67453109477822,34.00115398103227,34.38722550177683,15157789,29.316421236310685,12.061598544499713
2025-05-27,29.02101707458496,29.149876084700356,28.864544667056695,29.01181260878067,34361500,29.333515167236328,12.060997047624175
2025-05-27,49.427215576171875,49.76688899588569,49.22524589318718,49.5741016632406,17943000,34.28918702261789,12.190218884928845
2025-05-28,15.140637397766113,15.300012603559056,15.037513526823044,15.046886961157174,53685300,31.603805405753,14.187280306238604
2025-05-28,33.929325103759766,34.25254653487293,33.84851886404836,34.189699981111524,14984646,32.335235186985564,14.151133538985999
2025-05-28,49.03246307373047,49.38131887589429,48.83049337215549,49.33541762609294,17700600,32.256546701703755,14.040337267351106
2025-05-28,28.928974151611328,29.195896637457228,28.928974151611328,29.14987606404073,30516200,34.24104131971087,12.040185963914354
2025-05-29,33.659976959228516,34.081957276637574,33.53427679144508,33.81260783763327,18040759,34.16280133383615,12.04221836619683
2025-05-29,28.754093170166016,28.99340401716687,28.579211828978398,28.974995085342414,20778800,34.12466934749058,12.061620533517319
2025-05-29,15.075011253356934,15.328136872667308,15.03751215501874,15.084386474976652,35789500,29.21721158708845,11.783008247040495
2025-05-29,49.069183349609375,49.46394038448089,48.95901965444824,49.32623313899893,10246100,34.06414672306606,12.003729146705188
2025-05-30,47.829830169677734,49.01410131200895,47.783928920402126,48.97737891177212,28286100,36.04993316105434,13.079306238016835
2025-05-30,15.187512397766113,15.206261053202018,14.850011565949755,15.037512425434558,55543700,31.214940207345144,13.720203649733627
2025-05-30,28.441146850585938,28.781705049077516,28.441146850585938,28.671253219531735,45127700,31.145250592912948,13.734981018203728
2025-05-30,33.60610580444336,33.866480698311946,33.3008405121833,33.78567445347461,32129614,31.137554713657924,13.733352143057132
2025-06-02,48.25212860107422,48.42655474130351,47.97671411370914,48.27048980036793,19267700,33.92298834664481,15.08060030449372
2025-06-02,15.22501277923584,15.468763201841766,15.187513677064628,15.300012771719135,26220300,33.94441713605608,15.049428941118139
2025-06-02,28.606822967529297,29.131465194086864,28.542393466804295,29.122260728901544,35111000,31.021222795758927,13.532847514829838
2025-06-02,33.370445251464844,33.91838408015759,33.2626504192205,33.83753972067265,23768074,28.955596378871373,11.488760072310141
2025-06-03,48.22458267211914,48.3255675122325,47.618677133479466,47.67376072864326,12824900,33.67517784663609,11.674489279601422
2025-06-03,15.486860275268555,15.524405038277935,15.214666114149043,15.336684803696699,50865800,31.824565478733607,13.522873537657343
2025-06-03,28.615516662597656,28.729295039009852,27.866468149239516,28.331067104617798,59828700,31.11162417275565,13.54483150827076
2025-06-03,33.262657165527344,33.370452019634556,33.038092199831596,33.244692532975264,24216330,28.970271110534668,11.398150901526881
2025-06-04,33.18180847167969,33.49620005518087,32.939275401392585,33.38840875596322,17784701,31.535527638026647,9.680290946309128
2025-06-04,15.43992805480957,15.7590513162752,15.364840333890157,15.505629586834997,36692500,29.654542650495255,11.459875508807551
2025-06-04,48.444915771484375,48.95901884379177,48.30720852828255,48.30720852828255,11714700,31.808038439069474,13.50789806724478
2025-06-04,27.828540802001953,28.871518829262037,27.752687953208923,28.67240397088373,41952900,28.894318171909877,11.414062799104487
2025-06-05,48.57344055175781,49.26196976209384,48.53671815338346,48.65606419707976,12594000,33.62097249712263,11.781370039967479
2025-06-05,27.838024139404297,28.10350822029774,27.69579845781176,27.97076617985102,23774000,33.50990213666643,11.839943885943278
2025-06-05,32.77759552001953,33.23570773345874,32.67878651896834,33.23570773345874,25542146,33.44060761587961,11.843051113940666
2025-06-05,14.989398956298828,15.486855268847473,14.923696537388386,15.486855268847473,36435500,30.841691970825195,13.751646837234064
2025-06-06,14.980013847351074,15.06448685754866,14.867382271971437,14.980013847351074,19352100,30.775989941188268,13.838322563851358
2025-06-06,48.63770294189453,49.087543566360715,48.38983200621406,48.79377138378549,16638900,30.803530965532577,13.87947867689397
2025-06-06,32.858436584472656,33.01113946379224,32.60692118464481,32.759624063964395,18733537,31.522087505885533,13.829903447312914
2025-06-06,28.131954193115234,28.283659901464702,27.83802460924748,27.92335929625339,28069300,28.601875168936594,11.609251043207468
2025-06-09,14.867383003234863,15.045717011027929,14.59518979223366,14.961242206443002,28177300,26.748926435198104,12.732289217383792
2025-06-09,48.92229461669922,48.92229461669922,48.307206722640196,48.55507764991408,13029200,29.05531202043806,15.224676442069034
2025-06-09,32.687767028808594,32.903349650211425,32.22066899617119,32.759625549678276,24664895,31.58365031651088,13.912476378406689
2025-06-09,27.657873153686523,27.942320902165154,27.36394357246198,27.705280508941403,43834800,33.394773074558806,12.097601805712364
2025-06-10,49.25279235839844,49.45475855130089,48.75705047192367,48.93147661625778,18890600,33.48264299120222,12.228298011223856
2025-06-10,32.6370849609375,33.162908015418466,32.60988832221973,33.09038008340374,20974508,33.451021330697195,12.23046720793513
2025-06-10,28.49225425720215,28.653441795321523,27.828542247897115,27.88543143532905,46241800,33.5024927684239,12.205083089018157
2025-06-10,14.857996940612793,15.055103327791846,14.801681597232703,15.008172383114696,27623200,33.50115190233503,12.207471860751177
2025-06-11,48.821311950683594,49.39967747342174,48.646885809812396,49.39967747342174,13639700,33.48672580718994,12.186251952445364
2025-06-11,29.44041633605957,29.544714688573062,28.729295151048714,28.729295151048714,52432400,33.02281856536865,12.283160801102037
2025-06-11,32.9362678527832,33.17197924490022,32.40138266508612,32.60989741090541,16665400,33.77687495095389,12.058889391381255
2025-06-11,15.317907333374023,15.355452083910526,14.689047083745525,14.801679545122793,48251000,28.92903423309326,11.6133502820819
2025-06-12,33.19010543823242,33.3895545844093,32.69148257279024,32.71867921215051,22525482,29.008037158421107,11.644618399540606
2025-06-12,15.468084335327148,15.52440146688545,15.14896108409313,15.21466261401206,38328100,27.147441455296107,12.730634979466709
2025-06-12,48.5,48.69278734135755,48.169505413649496,48.564262447119184,11136800,31.953441892351425,13.635934330542609
2025-06-12,30.104129791259766,30.255835497498378,29.13700455763262,29.203375578052675,51729500,29.279558726719447,11.434447859134098
2025-06-13,32.79121017456055,32.9543971499961,32.55549882079906,32.79121017456055,14821597,29.758243560791016,11.512177853528186
2025-06-13,47.85737228393555,48.206224569588386,47.7013038386355,47.80228868523423,13264900,31.889829908098495,13.421713956817998
2025-06-13,30.84369468688965,31.450517512431077,30.50235594328526,31.39363013312991,74902600,34.1077995300293,11.349629139341909
2025-06-13,15.289751052856445,15.43992647937188,15.148960024044962,15.261592489047688,29855200,31.55060604640416,13.418808976320257
2025-06-16,30.540283203125,31.222960688746827,30.407541162465055,30.843694615190405,45972200,33.70377731323242,11.47683774817903
2025-06-16,33.389549255371094,33.74311619692696,33.10850667386759,33.11757221887413,17874002,31.54514149257115,9.476808547012729
2025-06-16,15.61825942993164,15.712119523571904,15.411768656108968,15.430541032883498,25238300,29.475731440952845,11.258117465501215
2025-06-16,49.41803741455078,49.6200035983013,48.0226178169879,48.0226178169879,41210000,31.850992475237167,13.58725730630732
2025-06-17,47.19638442993164,49.47312070942673,47.16884438082979,49.23443211244873,43657300,31.756565638950892,13.459171664196298
2025-06-17,33.58900833129883,33.62527052207939,33.33516230953116,33.53461148302674,20133513,32.14875330243792,13.468133043222865
2025-06-17,15.852911949157715,15.852911949157715,15.590105782522476,15.608876372830178,33555400,32.22920485905239,13.351821519982842
2025-06-17,31.232439041137695,31.374664715345585,30.691987266266352,30.701470906919756,57633400,32.32808426448277,13.339786812308486
2025-06-18,47.04031753540039,49.473118661838576,46.893431442868426,49.23443007473939,20499000,34.27819401877267,14.470671930388567
2025-06-18,33.389549255371094,33.61619500473513,33.28075915319235,33.48020470543655,20285232,36.816949708121165,11.99917805661366
2025-06-18,15.730892181396484,15.909226183475884,15.590102933536924,15.608873520414429,32449600,32.00450038909912,12.82964260156945
2025-06-18,31.203998565673828,31.48844632642569,30.80577242401112,31.251405922974218,49342900,29.71987383706229,10.961365553519768
2025-06-20,45.8285026550293,47.07703618604835,45.8285026550293,47.04031728963771,39947200,31.468373026166642,12.543432435261318
2025-06-20,15.59949016571045,15.712120855440217,15.477471496565244,15.608874564660818,39693200,31.432169914245605,12.59626814762944
2025-06-20,33.21730422973633,33.244500870858666,32.99065842951484,33.10851410314597,21841974,31.71572208404541,12.613351568566719
2025-06-20,31.118661880493164,31.441036953195166,30.938512487522654,31.033327196044127,85062700,29.44119984763009,10.676133211240618
2025-06-23,33.144775390625,33.217303327081346,32.77307728575065,33.217303327081346,14711387,29.406232152666366,10.66143651706274
2025-06-23,46.40686798095703,46.40686798095703,45.745882321779234,45.92030846063826,17288800,33.78851440974644,10.404912961476974
2025-06-23,15.477469444274902,15.571329533425684,15.27097868032902,15.571329533425684,25046300,31.541867392403738,12.535655602128033
2025-06-23,30.341169357299805,31.611705968814704,30.161018157867943,31.56429861508377,54592400,29.32939120701381,10.846845476902239
2025-06-24,29.74382781982422,30.189463085296314,29.525749294744642,29.667974970201847,48728300,31.350010871887207,9.027786634333562
2025-06-24,15.52440071105957,15.777820629804154,15.496242146651355,15.580716049643662,32515100,28.822453226361954,10.733506013168624
2025-06-24,33.770320892333984,34.069494635258145,33.16291142141638,33.2898326439021,20742037,29.20126165662493,10.873923375650868
2025-06-24,46.39768981933594,46.590477160198716,46.030472834990995,46.581298311508405,18576300,31.09453514644078,12.678904440786111
2025-06-25,15.392996788024902,15.627646134763795,15.392996788024902,15.515015450859295,33727300,26.663982118879044,11.826452525215531
2025-06-25,46.34260559082031,46.4527692838093,45.64489753250248,46.1314570534078,23319900,31.07328728267125,12.683363300838273
2025-06-25,33.162906646728516,33.670591463576585,33.03598188041596,33.63432928011616,20384627,31.476392609732493,12.70104511987999
2025-06-25,29.592121124267578,29.90501617208124,29.592121124267578,29.6964194735388,23127700,31.45472022465297,12.704623130033838
2025-06-26,15.533785820007324,15.533785820007324,15.233434946834112,15.458698101714022,27870800,31.45606095450265,12.70266214346494
2025-06-26,32.918128967285156,33.353289453502704,32.818404392351894,33.2082371454638,23717707,31.334319250924246,12.680850718724955
2025-06-26,29.829160690307617,29.96190453348968,29.686936823338954,29.72486415238371,17227000,28.967386518205917,10.808697309623206
2025-06-26,47.7380256652832,48.01343665140554,46.67310061744698,46.67310061744698,40488400,33.58810492924282,10.951279926646423
2025-06-27,48.536720275878906,48.73868997372922,47.655403688598845,47.91245348437866,26016900,33.90154988425119,11.399409865334954
2025-06-27,29.592121124267578,29.819681487854723,29.525750105085763,29.76279049272062,16482100,33.391437666756765,11.517257723024114
2025-06-27,15.552558898925781,15.608874242628803,15.308523355902686,15.402383455562722,28697200,31.385785920279368,13.36360523809385
2025-06-27,32.881874084472656,32.963464022185455,32.58270029322085,32.63709358502939,14240265,33.864084243774414,11.39791138989948
2025-06-30,48.334754943847656,48.68360724377143,48.14196409152667,48.4632798440344,19961900,36.066459383283345,12.609695936401168
2025-06-30,29.75330924987793,29.857607601216234,29.48782516788904,29.59212171075267,23091100,36.055623463221956,12.615980192810545
2025-06-30,15.796594619750977,15.796594619750977,15.468085162359488,15.515016107833997,30209500,31.492561885288783,13.436125117719783
2025-06-30,33.49834060668945,33.50740615203405,32.56455737729308,32.77307204441945,30712643,29.344221932547434,11.287079709724228
2025-07-01,48.98655700683594,49.30786922589,48.19704298054247,48.28884547111776,21844300,32.1148556300572,13.5179757224898
2025-07-01,29.857606887817383,29.933459739212495,29.63953016611576,29.81968136635714,17014100,34.15843391418457,11.532317050024677
2025-07-01,15.937198638916016,16.0518537215848,15.822541733837552,15.841651521752242,24480600,31.737765993390763,13.461874540916627
2025-07-01,33.65040588378906,33.71389860082159,33.3873722642325,33.496210812625705,18712010,29.640001841953822,11.436245341133988
2025-07-02,50.767555236816406,51.13477223211537,49.39049675750652,49.399679108511435,63100200,32.64203698294504,13.952308136323468
2025-07-02,30.38857650756836,30.568729514268654,29.848124721365913,29.942941236667572,28311600,34.7266058240618,11.96447922612608
2025-07-02,33.3782958984375,33.813667872900304,33.15154181486901,33.650402937001395,20331479,34.70945658002581,11.96661901882168
2025-07-02,15.649253845214844,15.95535141660044,15.496205059522046,15.95535141660044,29531300,29.946984699794225,11.971407514536791
2025-07-03,34.20368576049805,34.28531823425169,33.414581351021084,33.414581351021084,13945170,30.567853110177175,12.07822254942403
2025-07-03,16.02231216430664,16.14666363504696,15.649255927599993,15.668385659993032,34023600,30.58001218523298,12.061069852831665
2025-07-03,50.528865814208984,51.30001869008139,50.32689611989645,50.95116290046177,18256300,32.99122074672154,14.263288497202145
2025-07-03,30.492876052856445,30.710952780682998,30.284281157779915,30.34117034580539,14322300,30.094838006155832,11.917555817456966
2025-07-04,15.945784568786621,16.060572062591767,15.897957510650913,15.936218792262416,11797800,28.031582014901296,13.05423988494031
2025-07-04,34.22182846069336,34.457656023347596,34.08577670194148,34.19461882170366,7528785,28.152086666652135,13.115571063631362
2025-07-04,30.454946517944336,30.635099518683138,30.312722653935523,30.341168150127107,9356900,30.267185619899205,11.900812688010575
2025-07-04,50.675750732421875,50.675750732421875,50.262632504578846,50.519682289885324,5449600,32.620337758745464,14.212836202332065
2025-07-07,49.9321403503418,50.65739199648389,49.75771420212215,50.5380459466279,13174500,37.46459892817906,13.366402338692986
2025-07-07,33.76831817626953,34.26717934653791,33.695759143360085,34.23089983008319,13885121,35.070234979902,12.07491090366551
2025-07-07,15.79273796081543,16.041442711121842,15.73534511827874,15.936220979399938,22852900,32.97021525246756,14.110397682639052
2025-07-07,30.398059844970703,30.587689256731814,30.246352336917717,30.454947221719365,17938800,35.03482600620815,12.121374763607893
2025-07-08,33.686683654785156,33.849948596523355,33.46899944166954,33.704823411910965,21526588,34.95837674822126,12.129042063894563
2025-07-08,15.830999374389648,15.830999374389648,15.697082132570307,15.802303865134407,18149600,32.869241441999165,14.128613080049119
2025-07-08,30.834213256835938,30.900584274294154,30.36961251767925,30.407539846783713,28778300,30.03473608834403,11.751133759483325
2025-07-08,50.1065673828125,51.03378517791408,49.90459769392198,50.05148378528582,26632000,30.059654235839844,11.800439515468105
2025-07-09,15.649253845214844,15.830998137921641,15.620556513715405,15.811868408074123,22687500,27.471216474260604,12.796533498213646
2025-07-09,30.644580841064453,30.938512222078014,30.39806043085414,30.881621227283674,22338900,29.592908314296178,11.72376478633896
2025-07-09,32.98828125,33.64133388197021,32.88850902313209,33.63226400350975,16093132,29.962939943586075,11.794078946169316
2025-07-09,49.61082458496094,50.21673013827959,49.34459245494683,50.21673013827959,12209400,32.23781721932547,13.96751842936077
2025-07-10,50.74919128417969,52.43838306725864,50.67574999032789,50.804274881099005,46597200,37.22613034929548,13.35323836653385
2025-07-10,31.97241973876953,32.56197966719843,31.963349860163163,32.56197966719843,39571879,37.38873127528599,13.269097224222246
2025-07-10,30.5687313079834,30.748880708305297,30.07568503778885,30.350650958976058,23102800,34.59761183602469,12.156275862709228
2025-07-10,15.438811302185059,15.486640190823167,15.343157173879938,15.44837707991268,24133500,34.56754861559187,12.21108306600148
2025-07-11,51.41018295288086,51.61215264942023,50.50132282049448,50.675752468247865,18313200,37.53406320299421,13.548348555866365
2025-07-11,30.938512802124023,31.00488382215381,30.483395686084343,30.530803040827145,23946700,37.24123913901193,13.68444020013606
2025-07-11,31.709383010864258,31.927067228064875,31.500768672396752,31.881717834399346,43139284,34.6838903427124,12.618755746922572
2025-07-11,15.352721214294434,15.41011588098605,15.228369752100383,15.343157260998057,20943500,29.627251761300222,12.192969483363198
2025-07-14,50.822635650634766,51.32755636098657,50.372795034696246,51.28165511496197,15141300,32.32013974870954,14.634400080620189
2025-07-14,30.530803680419922,31.071255493098356,30.454949017682896,30.938513450257954,24106300,32.31472151620047,14.635163595807349
2025-07-14,31.654964447021484,31.772876436994206,31.301224913300203,31.682174083829853,26665052,34.63131482260568,12.670180101746247
2025-07-14,15.410118103027344,15.457945174347826,15.257068373175906,15.314462135900559,16403700,29.48844841548375,12.013750776319908
2025-07-15,30.293764114379883,30.701473895382968,30.161020259429616,30.56873184890745,18688300,29.396341460091726,12.003247526565664
2025-07-15,31.76380729675293,31.94521200730036,31.464490593490638,31.654965183185116,27356285,29.40411635807582,12.005012961487626
2025-07-15,15.400550842285156,15.601426711889282,15.209238926436388,15.477075243727533,20723100,29.4109491620745,11.99569250530373
2025-07-15,49.491477966308594,50.82263509881216,49.13344334834734,50.427878083613706,25029100,29.22078377859933,11.603835649995045
2025-07-16,31.917991638183594,32.01776385019836,31.636818320162128,31.827292867081443,27655294,29.418953486851283,11.641720163663758
2025-07-16,15.362286567687988,15.486639850932296,15.218803553893833,15.448376740861583,18619600,27.09142807551793,12.700698197958866
2025-07-16,49.941322326660156,50.051486024601616,49.49148168183456,49.665907828745276,26394100,32.02445725032261,14.042599682350293
2025-07-16,30.14205551147461,30.29376120960712,29.83864230673501,30.246352048644102,27588900,32.00278459276472,14.045832624420944
2025-07-17,15.333592414855957,15.390985260549094,15.190108476137445,15.333592414855957,19360000,29.655611038208008,15.399960911904182
2025-07-17,32.398719787597656,32.50756189971329,31.917998380201784,31.936141702057018,25587775,32.08392088753836,14.059361412004515
2025-07-17,29.83864402770996,30.123093584470276,29.772273007008287,30.123093584470276,27497600,29.276373182024276,11.781594514153888
2025-07-17,49.849517822265625,50.29935848058739,49.684270519375254,49.94132382500523,20252800,31.83801977975028,14.160848109338453
2025-07-18,14.989230155944824,15.266631314353644,14.931836403889356,15.237934894447282,43557800,31.784726006644114,14.233702729689169
2025-07-18,29.383527755737305,29.96190691022786,29.013745310590743,29.772273866910545,57635000,28.84789821079799,11.77085964701193
2025-07-18,31.809154510498047,32.398717997433714,31.73659548229892,32.126610950278106,32227155,29.086055210658483,11.818177985878814
2025-07-18,50.08820724487305,50.290173436002036,49.5465641148603,49.62000541107792,23714000,34.05100018637521,12.365418123881687
2025-07-21,32.1810302734375,32.27173261259137,31.754731774076117,31.791011284216637,12354541,34.01990168435233,12.370538787861003
2025-07-21,29.44041633605957,29.658494873903667,29.17493225107932,29.288710627935227,16412000,33.96301201411656,12.393866055659565
2025-07-21,51.456085205078125,52.16297565471151,50.804278356131796,50.905263206370975,40484000,34.192521640232634,12.746929793917744
2025-07-21,14.998797416687012,15.170976865396227,14.893575679552836,15.017928061102332,28460200,34.19388839176723,12.744527895593334
2025-07-22,29.724864959716797,29.942941682223395,29.383526222941505,29.440415409579174,24557100,34.242650849478586,12.723691185055246
